ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,HASC_2,CCN_2,CCA_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,X,Y,OBJECTID,OBJECTID_1,IND_adm2_3,district_c,IND_adm2_5,Rename_dup,Shape_Area,F_AREA,GW_dev_sta,Irrig_cov_,GW____,Sw____,aridity,urban_no_u,arid_or_se,Aquifer_ty,Himalayan,ration__cu,Prod_ha__I,Rainfall__,Slope,Yield,CI_____1,Yield_CI,GW_dev_2,Layer_1,Layer_2,Layer_3,Layer_4,CI_yield,map,combined,State_Tex,Dist_Text,C_Land_Rc,T_Land_Rc,F__Land_Re,C_Irr_Ex_G,T_Irr_Ex_G,F__Irr_Ex_,C_SWC,T_SWC,F__SWC,C_Irr_Ex_S,T_Irr_Ex_S,F__Irr_Ex1,C_Aqua_C,T_Aqua_C,F__Aqua_C,C_GWR_WC,T_GWR_WC,F__GWR_WC,C_Irr_Eff,T_Irr_Eff,F__Irr_Eff,C_E_FC,T_E_FC,F__E_FC,C_WSM,T_WSM,F__WSM,C_AGF,T_AGF,F__AGF,C_DHVC,T_DHVC,F__DHVC,C_IE_DP,T_IE_DP,F__IE_DP,C_AMIY,T_AMIY,F__AMIY,C_LR,T_LR,F__LR,C_WH,T_WH,F__WH,C_Others,T_Others,F__Others,C_GwR,T_GwR,F__GwR,C_F_L,T_F_L,F__F_L,C_InSi_WC,T_InSi_WC,F__InSi_WC,C_IR_E,T_IR_E,F__IR_E,C_CRD,T_CRD,F__TRD,C_PHS,T_PHS,F__PHS,C_P_R,T_P_R,F__P_R,C_S_H,T_S_H,F__S_H,C_L_R,T_L_R,F__L_R,C_Ag_All,T_Ag_All,F__Ag_All,C_Water,T_Water,F__Water,C_NRM_AG,T_NRM_AG,F__NRM_AG,C_No_NRM,T_No_NRM,F__No_NRM,C_NR_No_AG,T_NR_No_AG,F__NR_No_A,C_No_NR_Ag,T_No_NR_Ag,F__No_NR_A,C_NRM,T_NRM,F__NRM,C_Non_NRM,T_Non_NRM,F__Non_NRM,OBJECTID_2,DIST_C,Old_Dist,District_A,Adaptation,Mitigation,Replacment,General_SI
105,IND,India,5,Bihar,84,Nalanda,IN.BR.NL,0,,District,District,,,85.44840000000,25.22130000000,216,74,Bihar,84,Nalanda,Nalanda,0.20936731773,2337111422.57000000000,68.83776687900,88.66885119340,0.88394465227,0.11605489237,0.75488313039,,,SR,0,0.85980066091,33303,1017.21719546000,0.96002949392,Medium,Medium,MM,Safe,2,B,v,,MM,m2d,5,Bihar,Nalanda,356,30198,1,5230,30198,17,4987,30198,17,10580,30198,35,673,30198,2,352,30198,1,5290,30198,18,2731,30198,9,4241,53218,8,8456,53218,16,47,53218,0,15808,53218,30,28,53218,0,2766,53218,5,4162,53218,8,6848,53218,13,353,53218,1,3293,53218,6,1394,53218,3,5290,53218,10,532,53218,1,NA,NA,NA,8586,49931,17,17,49931,0,2342,49931,5,2631,49931,5,36355,49931,73%,36543,101169,36,51815,101169,51,10180,101169,10,2631,101169,3,46723,101169,46,54446,101169,54,74,84,Nalanda,Nalanda,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,85,Nawada,IN.BR.NW,0,,District,District,,Nawadah,85.58710000000,24.81100000000,121,75,Bihar,85,Nawada,Nawada,0.22195738769,2485759923.61000000000,52.94419924890,90.80528938880,0.57877981832,0.42122035991,0.77418044650,,,SR,0,0.53926101876,27160,1046.52188936000,2.25432302432,Medium,Low,LL,Safe,2,B,v,,LM,m2b,5,Bihar,Nawada,733,40043,2,5922,40043,15,14387,40043,36,8894,40043,22,1766,40043,4,380,40043,1,5017,40043,13,2943,40043,7,13534,61687,22,1592,61687,3,298,61687,0,14808,61687,24,83,61687,0,4658,61687,8,7852,61687,13,4075,61687,7,380,61687,1,3576,61687,6,5523,61687,9,5017,61687,8,292,61687,0,2,61687,0,2070,56346,4,79,56346,0,3631,56346,6,1816,56346,3,48751,56346,87%,36726,119900,31,64724,119900,54,16635,119900,14,1816,119900,2,53360,119900,45,66540,119900,55,75,85,Nawada,Nawada,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,86,Pashchim Champaran,IN.BR.WC,0,,District,District,,"West Champaran, Paschimi Champaran, Paschim-Champaram",84.33680000000,27.07950000000,391,76,Bihar,86,Pashchim Champaran,Pashchim Champaran,0.47605075024,5231843476.66000000000,22.54539444230,81.32865184480,0.48335623103,0.51664263610,1.34004664758,,,SR,0,0.61407554447,25112,1439.89659422000,1.50816536078,Medium,High,HH,Safe,1,B,v,,HM,m1c,1,Bihar,Pashchim Champaran,402,20212,2,4511,20212,22,3125,20212,15,4897,20212,24,382,20212,2,115,20212,1,5749,20212,28,1030,20212,5,1256,46417,3,11193,46417,24,155,46417,0,9408,46417,20,95,46417,0,3302,46417,7,2480,46417,5,3003,46417,6,115,46417,0,8138,46417,18,1006,46417,2,5749,46417,12,515,46417,1,2,46417,0,11634,45878,25,95,45878,0,2650,45878,6,7757,45878,17,23744,45878,52%,33474,104248,32,58750,104248,56,4267,104248,4,7757,104248,7,37741,104248,36,66507,104248,64,76,86,Pashchim Champaran,Pashchim Champaran,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,87,Patna,IN.BR.PA,0,,District,District,,,85.21430000000,25.45720000000,129,77,Bihar,87,Patna,Patna,0.28769410030,3205333082.44000000000,60.05722084710,72.83660742260,0.66496140316,0.33503798678,0.77929875504,,,SR,0,0.77363665903,32367,1030.36081256000,0.68114646405,Medium,Low,LL,Safe,2,B,v,,LM,m2b,5,Bihar,Patna,276,16697,2,1828,16697,11,4687,16697,28,4790,16697,29,500,16697,3,141,16697,1,2409,16697,14,2066,16697,12,5946,34381,17,4701,34381,14,259,34381,1,6613,34381,19,48,34381,0,2200,34381,6,3909,34381,11,4699,34381,14,142,34381,0,1022,34381,3,1968,34381,6,2409,34381,7,464,34381,1,0,34381,0,5068,29387,17,48,29387,0,1857,29387,6,522,29387,2,21893,29387,74%,19267,93661,21,65277,93661,70,8596,93661,9,522,93661,1,27862,93661,30,65798,93661,70,77,87,Patna,Patna,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,89,Purnia,IN.BR.PU,0,,District,District,,Purnea,87.40050000000,25.81610000000,125,79,Bihar,89,Purnia,Purnia,0.29220043358,3245977538.55000000000,55.21496359340,90.43595191350,0.86254326161,0.13745761870,1.22559428993,,,SR,0,0.62628730038,24008,1665.82976026000,0.62914884653,Medium,Low,LL,Safe,2,B,v,,LM,m2b,5,Bihar,Purnia,768,13642,6,126,13642,1,5290,13642,39,1952,13642,14,446,13642,3,274,13642,2,3925,13642,29,861,13642,6,1291,48063,3,6646,48063,14,1761,48063,4,2069,48063,4,476,48063,1,12129,48063,25,4581,48063,10,1747,48063,4,274,48063,1,10925,48063,23,2055,48063,4,3925,48063,8,184,48063,0,NA,NA,NA,8527,47585,18,418,47585,1,11287,47585,24,10536,47585,22,16817,47585,35%,31596,123045,26,76048,123045,62,4865,123045,4,10536,123045,9,36461,123045,30,86584,123045,70,79,89,Purnia,Purnia,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,90,Rohtas,IN.BR.RO,0,,District,District,,,84.01970000000,24.98070000000,347,80,Bihar,90,Rohtas,Rohtas,0.34587548731,3868331304.33000000000,24.29357433240,96.70716630430,0.23008763768,0.76991099143,0.73596634830,,,SR,0,0.73403440206,32321,984.05781025200,2.24527983076,High,Medium,HH,Safe,1,B,v,,MH,m1b,1,Bihar,Rohtas,135,25177,1,4156,25177,17,7708,25177,31,8177,25177,32,623,25177,2,150,25177,1,2973,25177,12,1254,25177,5,4390,42011,10,5371,42011,13,148,42011,0,12330,42011,29,119,42011,0,1856,42011,4,4813,42011,11,1896,42011,5,150,42011,0,6980,42011,17,734,42011,2,2973,42011,7,252,42011,1,0,42011,0,5714,41558,14,113,41558,0,1614,41558,4,6363,41558,15,27754,41558,67%,27642,81662,34,40549,81662,50,7108,81662,9,6363,81662,8,34750,81662,43,46912,81662,57,80,90,Rohtas,Rohtas,Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Adaptation + Mitigation + On Grid
105,IND,India,5,Bihar,91,Saharsa,IN.BR.SH,0,,District,District,,,86.58260000000,25.81690000000,401,81,Bihar,91,Saharsa,Saharsa,0.15204263631,1688992302.27000000000,40.81072977640,64.03601456770,0.93156906339,0.06843062720,1.01265017868,,,SR,0,0.69083585840,40025,1349.95691090000,0.80485902316,Medium,High,HH,Safe,1,B,v,,HM,m1c,1,Bihar,Saharsa,13226,21966,60,210,21966,1,5402,21966,25,281,21966,1,347,21966,2,260,21966,1,1612,21966,7,629,21966,3,3018,65540,5,819,65540,1,95,65540,0,488,65540,1,38,65540,0,41586,65540,63,5186,65540,8,6486,65540,10,260,65540,0,3929,65540,6,1925,65540,3,1612,65540,2,98,65540,0,NA,NA,NA,928,62750,1,38,62750,0,28228,62750,45,3582,62750,6,29974,62750,48%,50804,116293,44,53967,116293,46,7941,116293,7,3582,116293,3,58744,116293,51,57549,116293,49,81,91,Saharsa,Saharsa,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,92,Samastipur,IN.BR.SM,0,,District,District,,,85.89600000000,25.77770000000,438,82,Bihar,92,Samastipur,Samastipur,0.26149756098,2905831537.25000000000,47.25493219800,76.98881069580,0.65165357391,0.34834688121,0.87903829496,,,SR,0,0.88331168243,30554,1139.43612423000,0.89708659210,Medium,High,HH,Safe,1,B,v,,HM,m1c,1,Bihar,Samastipur,4354,14920,29,762,14920,5,4274,14920,29,1038,14920,7,780,14920,5,1277,14920,9,1049,14920,7,1387,14920,9,3095,67984,5,8593,67984,13,448,67984,1,1773,67984,3,179,67984,0,33435,67984,49,2386,67984,4,2357,67984,3,1282,67984,2,8230,67984,12,4697,67984,7,1049,67984,2,459,67984,1,0,67984,0,9253,67206,14,142,67206,0,28212,67206,42,7487,67206,11,22112,67206,33%,50198,166192,30,99397,166192,60,9110,166192,5,7487,166192,5,59308,166192,36,106884,166192,64,82,92,Samastipur,Samastipur,Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Adaptation + Mitigation + On Grid
105,IND,India,5,Bihar,93,Saran,IN.BR.SR,0,,District,District,,,84.81700000000,25.90620000000,131,83,Bihar,93,Saran,Saran,0.23830033883,2645244050.81000000000,63.69022082630,65.85772471350,0.77619629771,0.22380326440,0.81317456368,,,SR,0,0.68609124474,26790,1063.02692213000,0.70131182555,Medium,Low,LL,Safe,2,B,v,,LM,m2b,5,Bihar,Saran,1263,31600,4,8813,31600,28,7792,31600,25,2990,31600,9,2114,31600,7,440,31600,1,5996,31600,19,2192,31600,7,4262,75251,6,6943,75251,9,43,75251,0,10175,75251,14,29,75251,0,17117,75251,23,6983,75251,9,12088,75251,16,440,75251,1,5435,75251,7,5072,75251,7,5996,75251,8,668,75251,1,0,75251,0,7065,71953,10,24,71953,0,15202,71953,21,3326,71953,5,46335,71953,64%,50140,150918,33,79963,150918,53,17489,150918,12,3326,150918,2,67629,150918,45,83289,150918,55,83,93,Saran,Saran,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,94,Sheikhpura,IN.BR.SP,0,,District,District,,,85.81460000000,25.13150000000,104,84,Bihar,94,Sheikhpura,Sheikhpura,0.05407521355,604062717.74500000000,38.35622745620,90.05079228820,0.82078290079,0.17921672186,0.77210436062,,,SR,0,0.85622338460,0,1028.93813156000,0.74083816841,Low,Low,LL,Safe,2,B,v,,LL,m2a,5,Bihar,Sheikhpura,90,8213,1,1156,8213,14,1821,8213,22,1733,8213,21,168,8213,2,59,8213,1,1304,8213,16,1882,8213,23,3205,16459,19,1609,16459,10,74,16459,0,2881,16459,18,77,16459,0,719,16459,4,1144,16459,7,3243,16459,20,59,16459,0,605,16459,4,1015,16459,6,1304,16459,8,524,16459,3,NA,NA,NA,1736,14788,12,77,14788,1,597,14788,4,437,14788,3,11942,14788,81%,9284,27372,34,12871,27372,47,4780,27372,17,437,27372,2,14064,27372,51,13308,27372,49,84,94,Sheikhpura,Sheikhpura,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,95,Sheohar,IN.BR.SO,0,,District,District,,,85.32270000000,26.48480000000,397,85,Bihar,95,Sheohar,Sheohar,0.05201400994,574580658.69200000000,57.95011524780,58.38766776460,0.98840165576,0.01159686154,1.09252540448,,,SR,0,0.72846360177,55682,1120.35560835000,0.70904133071,Medium,High,HH,Safe,1,B,v,,HM,m1c,1,Bihar,Sheohar,3678,8950,41,332,8950,4,3588,8950,40,90,8950,1,616,8950,7,159,8950,2,287,8950,3,199,8950,2,1210,26704,5,2284,26704,9,73,26704,0,422,26704,2,176,26704,1,13904,26704,52,2506,26704,9,158,26704,1,159,26704,1,4973,26704,19,537,26704,2,287,26704,1,14,26704,0,NA,NA,NA,2369,26680,9,176,26680,1,10108,26680,38,4356,26680,16,9671,26680,36%,19765,41726,47,15081,41726,36,2524,41726,6,4356,41726,10,22289,41726,53,19437,41726,47,85,95,Sheohar,Sheohar,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,96,Sitamarhi,IN.BR.ST,0,,District,District,,,85.55700000000,26.59660000000,416,86,Bihar,96,Sitamarhi,Sitamarhi,0.18616977527,2054588369.99000000000,45.90162781780,84.51712527080,0.90444015291,0.09556011656,1.22408470144,,,SR,0,0.80888933836,33042,1187.56192223000,0.74870932092,Medium,High,HH,Safe,1,B,v,,HM,m1c,1,Bihar,Sitamarhi,4744,16908,28,1246,16908,7,5423,16908,32,1510,16908,9,1197,16908,7,368,16908,2,1694,16908,10,725,16908,4,1427,48436,3,5838,48436,12,73,48436,0,2746,48436,6,226,48436,0,23182,48436,48,4637,48436,10,1191,48436,2,372,48436,1,5117,48436,11,1789,48436,4,1694,48436,3,135,48436,0,10,48436,0,5976,48039,12,223,48039,0,18001,48039,37,3932,48039,8,19907,48039,41%,39587,110369,36,62678,110369,57,4172,110369,4,3932,110369,4,43759,110369,40,66610,110369,60,86,96,Sitamarhi,Sitamarhi,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,97,Siwan,IN.BR.SW,0,,District,District,,Sivan,84.38080000000,26.16290000000,175,87,Bihar,97,Siwan,Siwan,0.20091482540,2225480576.08000000000,56.80654850900,49.85256641180,0.90044722422,0.09955216697,0.82377607451,,,SR,0,0.86369844019,21261,1042.45171881000,0.76324460112,Low,Medium,LL,Safe,2,B,v,,ML,m2c,5,Bihar,Siwan,1192,13235,9,1803,13235,14,4464,13235,34,1749,13235,13,582,13235,4,169,13235,1,2291,13235,17,984,13235,7,2787,35483,8,3676,35483,10,141,35483,0,3546,35483,10,170,35483,0,10055,35483,28,3790,35483,11,3736,35483,11,169,35483,0,2428,35483,7,2060,35483,6,2291,35483,6,635,35483,2,1,35483,0,4083,33544,12,168,33544,1,8693,33544,26,1848,33544,6,18754,33544,56%,24406,61007,40,27632,61007,45,7121,61007,12,1848,61007,3,31527,61007,52,29480,61007,48,87,97,Siwan,Siwan,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,5,Bihar,98,Supaul,IN.BR.SU,0,,District,District,,,86.79190000000,26.24680000000,533,88,Bihar,98,Supaul,Supaul,0.21567589923,2387298805.54000000000,35.31315973520,71.31857153010,0.66602431770,0.33397470209,1.10968984477,,,SR,0,0.74324382292,22631,1532.96725825000,0.69485705707,Low,High,HL,Safe,4,B,v,,HL,m1d,1,Bihar,Supaul,936,8760,11,908,8760,10,2620,8760,30,2152,8760,25,171,8760,2,75,8760,1,977,8760,11,921,8760,11,644,21787,3,2161,21787,10,103,21787,0,3049,21787,14,84,21787,0,4620,21787,21,2360,21787,11,1771,21787,8,76,21787,0,4983,21787,23,738,21787,3,977,21787,4,212,21787,1,10,21787,0,2298,21424,11,73,21424,0,3573,21424,17,4833,21424,23,10646,21424,50%,13699,78176,18,57179,78176,73,2466,78176,3,4833,78176,6,16164,78176,21,62012,78176,79,88,98,Supaul,Supaul,Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Adaptation + Mitigation + On Grid
105,IND,India,5,Bihar,99,Vaishali,IN.BR.VA,0,,District,District,,,85.36200000000,25.76300000000,201,89,Bihar,99,Vaishali,Vaishali,0.18082508306,2009619361.00000000000,62.28392835640,67.98523324760,0.88311456571,0.11688577998,0.82862883468,,,SR,0,0.74683955613,53003,1119.72129668000,0.80304832382,Medium,Medium,MM,Safe,2,B,v,,MM,m2d,5,Bihar,Vaishali,6158,16257,38,528,16257,3,2666,16257,16,1067,16257,7,547,16257,3,3174,16257,20,1618,16257,10,499,16257,3,1128,68438,2,8635,68438,13,22,68438,0,1571,68438,2,91,68438,0,37224,68438,54,2239,68438,3,1332,68438,2,3174,68438,5,8367,68438,12,2809,68438,4,1618,68438,2,226,68438,0,0,68438,0,8705,67820,13,87,67820,0,30762,67820,45,7826,67820,12,20441,67820,30%,51767,119882,43,52245,119882,44,8045,119882,7,7826,119882,7,59811,119882,50,60071,119882,50,89,99,Vaishali,Vaishali,Very Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
105,IND,India,7,Chhattisgarh,101,Baloda Bazar,,0,,District,District,,,82.32150000000,21.57910000000,413,90,Chhattisgarh,101,Baloda Bazar,Baloda Bazar,0.40862565770,4685739341.81000000000,40.05565649790,47.30929164650,0.12302461729,0.87697537841,0.78485102808,,,HR,0,0.53193971137,0,1057.85880080000,1.87137093340,Low,Low,LL,Safe,2,B,iv,beta,LL,m8a,6,Chhattisgarh,Baloda Bazar,144,70163,0,2462,70163,4,50444,70163,72,2616,70163,4,9557,70163,14,245,70163,0,2351,70163,3,2345,70163,3,15695,85962,18,2456,85962,3,681,85962,1,5078,85962,6,3654,85962,4,4992,85962,6,37914,85962,44,602,85962,1,249,85962,0,10234,85962,12,1775,85962,2,2351,85962,3,103,85962,0,177,85962,0,1830,84984,2,3590,84984,4,6149,84984,7,918,84984,1,72495,84984,85%,39582,115460,34,30629,115460,27,44332,115460,38,918,115460,1,83914,115460,73,31546,115460,27,90,101,Baloda Bazar,Baloda Bazar,Highly Suitable,Moderatly Suitable,Highly Suitable (Community Wells),Highly Suitable (Adaptation + On Grid Community We
105,IND,India,7,Chhattisgarh,102,Balod,,0,,District,District,,,81.15660000000,20.68740000000,550,91,Chhattisgarh,102,Balod,Balod,0.23876957155,2754120943.88000000000,64.78512717280,48.09281105720,0.24374301715,0.75625681652,0.78745930347,,,HR,0,0.55908167831,0,1205.06972420000,2.00770748825,Low,Medium,LL,Safe,2,B,iv,beta,ML,m8c,6,Chhattisgarh,Balod,575,66042,1,1559,66042,2,46579,66042,71,3149,66042,5,8770,66042,13,521,66042,1,3845,66042,6,1044,66042,2,17666,93036,19,1621,93036,2,629,93036,1,4665,93036,5,1786,93036,2,13868,93036,15,32086,93036,34,1965,93036,2,546,93036,1,10973,93036,12,2664,93036,3,3845,93036,4,113,93036,0,609,93036,1,2284,90895,3,1785,90895,2,13329,90895,15,2812,90895,3,70685,90895,78%,46170,131503,35,40713,131503,31,41808,131503,32,2812,131503,2,87978,131503,67,43525,131503,33,91,102,Balod,Balod,Highly Suitable,Moderatly Suitable,Highly Suitable (Community Wells),Highly Suitable (Adaptation + On Grid Community We
105,IND,India,7,Chhattisgarh,103,Balrampur,IN.CT.BP,0,,District,District,,,83.49430000000,23.58860000000,463,92,Chhattisgarh,103,Balrampur,Balrampur,0.56005687985,6331264685.97000000000,31.23688484330,8.82216268623,0.25640156238,0.74359810593,0.89208346238,,,HR,0,0.74759634499,31807,1037.40234600000,4.75182179038,Low,Low,LL,Safe,2,B,iv,beta,LL,m8a,6,Chhattisgarh,Balrampur,506,57284,1,3528,57284,6,45733,57284,80,1154,57284,2,665,57284,1,1153,57284,2,303,57284,1,4242,57284,7,15582,75850,21,1539,75850,2,1354,75850,2,4682,75850,6,3201,75850,4,6484,75850,9,35581,75850,47,1169,75850,2,1156,75850,2,1657,75850,2,2958,75850,4,303,75850,0,50,75850,0,132,75850,0,2932,74671,4,3159,74671,4,5807,74671,8,1166,74671,2,61607,74671,83%,56251,117961,48,43386,117961,37,17159,117961,15,1166,117961,1,73410,117961,62,44552,117961,38,92,103,Balrampur,Balrampur,Highly Suitable,Moderatly Suitable,Moderatly Suitable,Highly Suitable (Adaptation )
105,IND,India,7,Chhattisgarh,104,Bastar,IN.CT.BT,0,,District,District,,Baster,81.83370000000,19.08420000000,314,93,Chhattisgarh,104,Bastar,Bastar,0.50814463757,5919446997.17000000000,26.10446348650,6.33696727156,0.00000000000,7.00000000000,0.95037465874,,,HR,0,0.46276213335,11970,1506.41443383000,3.70125892794,Low,Low,LL,Safe,2,B,iv,alpha,LL,m7a,7,Chhattisgarh,Bastar,383,17707,2,2595,17707,15,11351,17707,64,711,17707,4,545,17707,3,269,17707,2,297,17707,2,1558,17707,9,3330,35484,9,4670,35484,13,573,35484,2,3305,35484,9,868,35484,2,10080,35484,28,9125,35484,26,1018,35484,3,275,35484,1,1428,35484,4,334,35484,1,297,35484,1,65,35484,0,116,35484,0,5282,35324,15,865,35324,2,9696,35324,27,1002,35324,3,18480,35324,52%,29098,55648,52,20333,55648,37,5215,55648,9,1002,55648,2,34313,55648,62,21335,55648,38,93,104,Bastar,Bastar,Highly Suitable,Moderatly Suitable,Moderatly Suitable,Highly Suitable (Adaptation )
105,IND,India,7,Chhattisgarh,105,Bemetara,,0,,District,District,,,81.51930000000,21.70720000000,190,94,Chhattisgarh,105,Bemetara,Bemetara,0.25041693162,2869056804.64000000000,78.06092888900,51.24053914090,0.30253199786,0.69746882716,0.69936031057,,,HR,0,0.86344571643,0,1101.90326972000,1.04404723010,Low,High,HL,Not Safe,4,C,iv,,HL,m10d,4,Chhattisgarh,Bemetara,228,33615,1,443,33615,1,19967,33615,59,4632,33615,14,5212,33615,16,1155,33615,3,1397,33615,4,581,33615,2,3608,47009,8,1000,47009,2,311,47009,1,5076,47009,11,1722,47009,4,4557,47009,10,17200,47009,37,194,47009,0,1179,47009,3,5783,47009,12,4855,47009,10,1397,47009,3,21,47009,0,107,47009,0,1123,46728,2,1717,46728,4,4255,46728,9,683,46728,1,38949,46728,83%,24196,75965,32,29303,75965,39,21784,75965,29,683,75965,1,45979,75965,61,29986,75965,39,94,105,Bemetara,Bemetara,Highly Suitable,Highly Suitable,Highly Suitable (Community Wells),Highly Suitable (Adaptation + Mitigation + On Grid
105,IND,India,7,Chhattisgarh,106,Bijapur,IN.CT.BJ,0,,District,District,,,80.76850000000,18.83830000000,249,95,Chhattisgarh,106,Bijapur,Bijapur,0.75375998971,8793257083.13000000000,7.02678555333,6.12795323047,0.31173890652,0.68826112971,0.92663586416,,,HR,0,0.10445542294,8664,1563.18572060000,4.47821365361,Low,Low,LL,Safe,2,B,iv,alpha,LL,m7a,7,Chhattisgarh,Bijapur,118,21653,1,337,21653,2,14753,21653,68,1077,21653,5,2232,21653,10,578,21653,3,1737,21653,8,821,21653,4,3156,28270,11,717,28270,3,390,28270,1,1414,28270,5,51,28270,0,3543,28270,13,12430,28270,44,168,28270,1,582,28270,2,3277,28270,12,196,28270,1,1737,28270,6,1,28270,0,608,28270,2,894,28232,3,50,28232,0,3593,28232,13,1654,28232,6,22040,28232,78%,17532,35839,49,7633,35839,21,9021,35839,25,1654,35839,5,26553,35839,74,9287,35839,26,95,106,Bijapur,Bijapur,Highly Suitable,Moderatly Suitable,Moderatly Suitable,Highly Suitable (Adaptation )
105,IND,India,7,Chhattisgarh,107,Bilaspur,IN.CT.BI,0,,District,District,,,82.06950000000,22.40510000000,284,96,Chhattisgarh,107,Bilaspur,Bilaspur,0.48717946608,5554739020.81000000000,52.36149106610,44.41003699460,0.14730525421,0.85269545671,0.83438228120,,,HR,0,0.31519578823,23524,1247.69455641000,2.55843446149,Low,Low,LL,Safe,2,B,iv,alpha,LL,m7a,7,Chhattisgarh,Bilaspur,159,59525,0,675,59525,1,45387,59525,76,3191,59525,5,6801,59525,11,1385,59525,2,806,59525,1,1122,59525,2,11891,82863,14,4715,82863,6,673,82863,1,3847,82863,5,1997,82863,2,8332,82863,10,35588,82863,43,3866,82863,5,1386,82863,2,8101,82863,10,1008,82863,1,806,82863,1,44,82863,0,611,82863,1,5315,81380,7,1989,81380,2,8113,81380,10,1918,81380,2,64046,81380,79%,38982,125139,31,43831,125139,35,40408,125139,32,1918,125139,2,79390,125139,63,45750,125139,37,96,107,Bilaspur,Bilaspur,Highly Suitable,Moderatly Suitable,Highly Suitable (Community Wells),Highly Suitable (Adaptation + On Grid Community We
105,IND,India,7,Chhattisgarh,108,Dantewada,IN.CT.DW,0,,District,District,,,81.37550000000,18.81790000000,275,97,Chhattisgarh,108,Dantewada,Dantewada,0.25549389740,2980927781.53000000000,14.22188437180,0.23265737392,0.00000000000,7.00000000000,0.94969247244,,,HR,0,0.29626533819,9017,1513.02214705000,6.00516658564,Low,Low,LL,Safe,2,B,iv,alpha,LL,m7a,7,Chhattisgarh,Dantewada,295,12788,2,431,12788,3,7166,12788,56,530,12788,4,3588,12788,28,195,12788,2,139,12788,1,444,12788,3,1447,21679,7,1033,21679,5,363,21679,2,961,21679,4,257,21679,1,6012,21679,28,6234,21679,29,289,21679,1,195,21679,1,4202,21679,19,468,21679,2,139,21679,1,37,21679,0,43,21679,0,1427,21497,7,257,21497,1,5671,21497,26,657,21497,3,13486,21497,63%,16346,31968,51,10574,31968,33,4391,31968,14,657,31968,2,20736,31968,65,11232,31968,35,97,108,Dantewada,Dantewada,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,7,Chhattisgarh,109,Dhamtari,IN.CT.DH,0,,District,District,,,81.80330000000,20.55310000000,405,98,Chhattisgarh,109,Dhamtari,Dhamtari,0.35194694448,4063054316.01000000000,63.78149014830,71.36829867430,0.20217740831,0.79782393151,0.80032385657,,,HR,0,0.38427551980,26627,1225.24996826000,1.74957726992,Medium,Medium,MM,Safe,2,B,iv,alpha,MM,m7d,7,Chhattisgarh,Dhamtari,1465,71345,2,4282,71345,6,42592,71345,60,4543,71345,6,13339,71345,19,898,71345,1,2719,71345,4,1509,71345,2,7490,108769,7,7546,108769,7,1766,108769,2,8820,108769,8,1952,108769,2,19843,108769,18,37550,108769,35,2719,108769,2,941,108769,1,14003,108769,13,2257,108769,2,2719,108769,2,316,108769,0,848,108769,1,9505,107760,9,1904,107760,2,18226,107760,17,1560,107760,1,76563,107760,71%,65054,145059,45,37422,145059,26,41023,145059,28,1560,145059,1,106077,145059,73,38982,145059,27,98,109,Dhamtari,Dhamtari,Moderatly Suitable,Moderatly Suitable,Highly Suitable (Community Wells),Highly Suitable (Mitigation + On Grid Community We
